,Baseline,wf_current_only_s10_p12_o0_H30_wfstrict_rolling.csv,wf_current_only_s10_p16_o0_H30_wfstrict_rolling.csv,wf_current_only_s10_p20_o0_H30_wfstrict_rolling.csv,wf_current_only_s10_p8_o0_H30_wfstrict_rolling.csv,wf_current_only_s15_p12_o0_H30_wfstrict_rolling.csv,wf_current_only_s15_p16_o0_H30_wfstrict_rolling.csv,wf_current_only_s15_p20_o0_H30_wfstrict_rolling.csv,wf_current_only_s15_p8_o0_H30_wfstrict_rolling.csv,wf_current_only_s5_p12_o0_H30_wfstrict_rolling.csv,wf_current_only_s5_p16_o0_H30_wfstrict_rolling.csv,wf_current_only_s5_p20_o0_H30_wfstrict_rolling.csv,wf_current_only_s5_p8_o0_H30_wfstrict_rolling.csv,wf_current_only_s8_p12_o0_H30_wfstrict_rolling.csv,wf_current_only_s8_p16_o0_H30_wfstrict_rolling.csv,wf_current_only_s8_p20_o0_H30_wfstrict_rolling.csv,wf_current_only_s8_p8_o0_H30_wfstrict_rolling.csv
2022-12-05,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-12-06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-12-07,-0.007438,0.003719,0.003719,-0.003719,0.003719,-0.003719,-0.007438,0.007438,0.003719,-0.003719,-0.003719,-0.003719,0.003719,0.003719,0.003719,-0.003719,0.003719
2022-12-08,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-12-09,0.012153,0.004332,0.004332,-0.004332,0.004332,-0.004332,-0.008665,0.008665,0.004332,-0.004332,-0.004332,-0.004332,-0.004332,0.004332,0.004332,-0.004332,0.009043
2022-12-10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-12-11,-0.003123,0.001561,0.001561,-0.001561,0.001561,-0.001561,-0.003123,0.003123,0.001561,-0.001561,-0.001561,-0.001561,-0.001561,0.001561,0.001561,-0.001561,0.001561
2022-12-12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-12-13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-12-14,-0.012288,0.006144,0.006144,-0.006144,0.006144,-0.006144,-0.012288,0.012288,0.006144,-0.006144,-0.006144,0.006144,-0.006144,0.006144,0.006144,-0.006144,0.006144
2022-12-15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-12-16,0.038204,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001708,0.000000,0.000000,0.000000,0.000000,0.000000
2022-12-17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-12-18,0.008115,-0.000252,-0.000252,0.000252,-0.000252,0.000252,0.000503,-0.000503,-0.000252,0.000252,0.000252,0.000252,0.000252,-0.000252,-0.000252,0.000252,0.000252
2022-12-19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-12-20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-12-21,0.046225,-0.023112,-0.023112,0.023112,-0.023112,0.023112,0.046225,-0.046225,-0.023112,0.023112,0.023112,0.023112,0.023112,-0.023112,-0.023112,0.023112,0.023112
2022-12-22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-12-23,-0.008497,0.004248,0.004248,-0.008497,0.004248,-0.004248,-0.008497,0.008497,0.004248,-0.004248,-0.004248,-0.004248,-0.004248,0.004248,0.004248,-0.004248,-0.004248
2022-12-24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-12-25,0.010765,-0.005382,-0.005382,0.010765,-0.005382,0.005382,0.010765,-0.010765,-0.005382,0.005382,0.005382,0.005382,0.005382,-0.005382,-0.005382,0.005382,0.005382
2022-12-26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-12-27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-12-28,-0.015391,0.007695,0.007695,-0.015391,0.007695,-0.007695,-0.015391,0.015391,0.007695,-0.007695,-0.007695,-0.007695,-0.007695,0.007695,0.007695,-0.007695,-0.007695
2022-12-29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-12-30,0.000395,-0.000198,-0.000198,0.000395,-0.000198,0.000198,0.000395,-0.000395,-0.000198,0.000198,0.000198,0.000198,0.000198,-0.000198,-0.000198,0.000198,0.000198
2022-12-31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-01-01,0.008033,-0.001659,-0.001659,0.003317,-0.001659,0.001659,0.003317,-0.003317,-0.001659,0.001659,0.001659,0.001659,0.001659,-0.001659,-0.001659,0.001659,0.001659
2023-01-02,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-01-03,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-01-04,0.038262,-0.019131,-0.019131,0.038262,-0.019131,0.019131,0.038262,-0.038262,-0.019131,0.019131,0.019131,0.019131,0.019131,-0.019131,-0.019131,0.019131,0.019131
2023-01-05,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-01-06,0.022550,-0.011275,-0.011275,0.022550,-0.011275,0.011275,0.022550,-0.022550,-0.011275,0.011275,0.011275,0.011275,0.011275,-0.011275,-0.011275,0.011275,0.011275
2023-01-07,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-01-08,0.036433,-0.018217,-0.018217,0.036433,-0.018217,0.018217,0.018217,0.018217,-0.018217,0.018217,0.018217,0.018217,0.018217,-0.018217,-0.018217,0.018217,0.018217
2023-01-09,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-01-10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-01-11,0.006601,-0.003301,-0.003301,0.006601,-0.003301,0.003301,0.003301,0.003301,-0.003301,0.003301,0.003301,0.003301,0.003301,-0.003301,-0.003301,0.003301,0.003301
2023-01-12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-01-13,-0.021567,0.010784,0.010784,-0.021567,0.010784,-0.010784,-0.010784,-0.010784,0.010784,-0.010784,-0.010784,-0.010784,-0.010784,0.010784,0.010784,-0.010784,-0.010784
2023-01-14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-01-15,0.011715,-0.005857,-0.005857,0.011715,-0.005857,0.005857,0.005857,0.005857,-0.005857,0.005857,0.005857,0.005857,0.005857,-0.005857,-0.005857,0.005857,0.005857
2023-01-16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-01-17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-01-18,0.061341,-0.030671,-0.030671,0.061341,-0.030671,0.030671,0.030671,0.030671,-0.030671,0.030671,0.030671,0.030671,0.061341,-0.030671,-0.030671,0.030671,0.030671
2023-01-19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-01-20,0.020302,-0.010151,-0.010151,0.020302,-0.010151,0.010151,0.010151,0.010151,-0.010151,0.010151,0.010151,0.010151,0.020302,-0.010151,-0.010151,0.010151,0.010151
2023-01-21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-01-22,-0.018189,0.012744,0.012744,-0.025488,0.012744,-0.012744,-0.012744,0.012744,0.012744,-0.012744,-0.012744,-0.012744,-0.012744,0.012744,0.012744,-0.012744,-0.012744
2023-01-23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-01-24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-01-25,-0.015277,0.007638,0.007638,-0.015277,0.007638,-0.007638,-0.007638,0.007638,0.007638,-0.007638,-0.007638,-0.007638,-0.007638,0.015277,0.007638,-0.015277,-0.007638
2023-01-26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-01-27,0.005203,-0.002602,-0.002602,0.005203,-0.002602,0.002602,0.002602,-0.002602,-0.002602,0.002602,0.002602,0.002602,0.002602,-0.005203,-0.002602,0.005203,0.002602
2023-01-28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-01-29,-0.059085,0.029543,0.029543,-0.059085,0.029543,-0.029543,-0.029543,0.029543,0.029543,-0.029543,-0.029543,-0.029543,-0.029543,0.059085,0.029543,-0.059085,-0.029543
2023-01-30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-01-31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-02-01,0.076358,-0.038179,-0.038179,0.076358,-0.038179,0.038179,0.038179,-0.038179,-0.038179,0.038179,0.038179,0.038179,0.038179,-0.038179,-0.038179,0.076358,0.038179
2023-02-02,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-02-03,-0.064736,0.032368,0.032368,-0.064736,0.032368,-0.032368,-0.032368,0.032368,0.032368,-0.032368,-0.032368,-0.032368,-0.032368,0.032368,0.032368,-0.064736,-0.032368
2023-02-04,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-02-05,0.001142,-0.000571,-0.000571,0.001142,-0.000571,0.000571,0.000571,-0.000571,-0.000571,0.000571,0.000571,0.000571,0.000571,-0.000571,-0.000571,0.001142,0.000571
2023-02-06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-02-07,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-02-08,-0.057693,0.028846,0.028846,-0.057693,0.028846,-0.028846,-0.028846,0.057693,0.028846,-0.028846,-0.028846,-0.057693,-0.028846,0.028846,0.028846,-0.057693,-0.028846
2023-02-09,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-02-10,0.028391,-0.014195,-0.014195,0.028391,-0.014195,0.014195,0.014195,-0.028391,-0.014195,0.014195,0.014195,0.028391,0.014195,-0.014195,-0.014195,0.014195,0.014195
2023-02-11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-02-12,-0.001704,0.000852,0.000852,-0.001704,0.001704,-0.000852,-0.000852,0.001704,0.000852,-0.000852,-0.000852,-0.001704,-0.000852,0.000852,0.000852,-0.000852,-0.000852
2023-02-13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-02-14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-02-15,-0.011859,0.005929,0.005929,-0.011859,0.011859,-0.005929,-0.005929,0.011859,0.005929,-0.005929,-0.005929,-0.011859,-0.005929,0.005929,0.005929,-0.005929,-0.005929
2023-02-16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-02-17,0.021086,-0.010543,-0.010543,0.021086,-0.021086,0.010543,0.010543,-0.021086,-0.010543,0.010543,0.010543,0.021086,0.010543,-0.010543,-0.021086,0.010543,0.010543
2023-02-18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-02-19,0.003321,-0.001661,-0.001661,0.003321,-0.003321,0.001661,0.001661,-0.003321,-0.001661,0.001661,0.001661,0.003321,0.001661,-0.001661,-0.003321,0.001661,0.001661
2023-02-20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-02-21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-02-22,0.001406,-0.000703,-0.000703,0.000703,-0.001406,0.000703,0.000703,-0.000703,-0.000703,0.000703,0.000703,0.001406,0.000703,-0.000703,-0.001406,0.000703,0.000703
2023-02-23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-02-24,-0.044023,0.022012,0.022012,-0.022012,0.044023,-0.022012,-0.022012,0.022012,0.022012,-0.022012,-0.022012,-0.044023,-0.022012,0.022012,0.044023,-0.022012,-0.022012
2023-02-25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-02-26,0.011531,-0.005766,-0.005766,0.005766,-0.011531,0.005766,0.005766,-0.005766,-0.005766,0.011531,0.005766,0.005766,0.005766,-0.005766,-0.011531,0.011531,0.011531
2023-02-27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-02-28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-03-01,0.013316,-0.006658,-0.006658,0.006658,-0.013316,0.006658,0.006658,-0.006658,-0.006658,0.013316,0.006658,0.006658,0.006658,-0.006658,-0.013316,0.013316,0.013316
2023-03-02,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-03-03,0.012431,-0.006216,-0.012431,0.006216,-0.012431,0.006216,0.006216,-0.006216,-0.006216,0.012431,0.006216,0.006216,0.006216,-0.006216,-0.012431,0.012431,0.012431
2023-03-04,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-03-05,0.015425,-0.007712,-0.015425,0.007712,-0.015425,0.007712,0.007712,-0.007712,-0.007712,0.015425,0.007712,0.007712,0.007712,-0.007712,-0.015425,0.007712,0.015425
2023-03-06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-03-07,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-03-08,-0.014144,0.007072,0.014144,-0.007072,0.014144,-0.007072,-0.007072,0.007072,0.007072,-0.014144,-0.014144,-0.007072,-0.007072,0.007072,0.014144,-0.007072,-0.014144
2023-03-09,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-03-10,-0.024609,0.012305,0.024609,-0.012305,0.024609,-0.012305,-0.012305,0.012305,0.012305,-0.024609,-0.024609,-0.012305,-0.012305,0.012305,0.024609,-0.012305,-0.024609
2023-03-11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-03-12,0.064379,-0.032189,-0.064379,0.032189,-0.064379,0.032189,0.032189,-0.032189,-0.032189,0.064379,0.064379,0.032189,0.032189,-0.032189,-0.064379,0.032189,0.064379
2023-03-13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-03-14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-03-15,-0.016112,0.008056,0.016112,-0.016112,0.008056,-0.008056,-0.008056,0.008056,0.008056,-0.016112,-0.016112,-0.008056,-0.008056,0.008056,0.016112,-0.008056,-0.016112
2023-03-16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-03-17,0.046880,-0.013810,-0.027621,0.027621,-0.013810,0.013810,0.013810,-0.013810,-0.013810,0.027621,0.027621,0.013810,0.013810,-0.013810,-0.027621,0.013810,0.027621
2023-03-18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-03-19,0.072407,-0.036203,-0.072407,0.072407,-0.036203,0.036203,0.036203,-0.036203,-0.036203,0.072407,0.036203,0.036203,0.072407,-0.036203,-0.072407,0.036203,0.072407
2023-03-20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-03-21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-03-22,0.041473,-0.028325,-0.056651,0.056651,-0.028325,0.028325,0.028325,-0.028325,-0.028325,0.056651,0.028325,0.028325,0.056651,-0.056651,-0.056651,0.028325,0.056651
2023-03-23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-03-24,-0.016202,0.016202,0.008101,-0.008101,0.016202,-0.008101,-0.016202,0.016202,0.008101,-0.008101,-0.008101,-0.008101,-0.008101,0.016202,0.016202,-0.008101,-0.016202
2023-03-25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-03-26,-0.008673,0.009082,0.004541,-0.004541,0.009082,-0.004541,-0.009082,0.009082,0.004541,-0.004541,-0.004541,-0.004541,-0.004541,0.009082,0.009082,-0.004541,-0.009082
2023-03-27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-03-28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-03-29,-0.007533,0.004845,0.002422,-0.002422,0.004845,-0.002422,-0.004845,0.004845,0.002422,-0.002422,0.001797,-0.002422,-0.002422,0.004845,0.004845,-0.002422,-0.002422
2023-03-30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-03-31,0.000511,-0.004683,-0.002342,0.002342,-0.004683,0.002342,0.004683,-0.004683,-0.002342,0.002342,-0.013284,0.002342,0.002342,-0.004683,-0.004683,0.002342,0.002342
2023-04-01,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-04-02,0.005878,-0.005878,-0.002939,0.002939,-0.005878,0.002939,0.005878,-0.005878,-0.002939,0.002939,0.002939,0.005878,0.005878,-0.005878,-0.005878,0.002939,0.002939
2023-04-03,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-04-04,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-04-05,-0.005101,0.005101,0.002551,-0.002551,0.005101,-0.002551,-0.005101,0.005101,0.002551,-0.002551,-0.002551,-0.005101,-0.005101,0.005101,0.005101,-0.002551,-0.002551
2023-04-06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-04-07,0.002714,-0.002714,-0.001357,0.001357,-0.002714,0.001357,0.002714,-0.002714,-0.001357,0.001357,0.002714,0.001357,0.002714,-0.002714,-0.002714,0.001357,0.002714
2023-04-08,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-04-09,-0.001237,0.001237,0.000619,-0.000619,0.001237,-0.000619,-0.001237,0.001237,0.000619,-0.000619,-0.001237,-0.000619,-0.001237,0.001237,0.001237,-0.000619,-0.001237
2023-04-10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-04-11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-04-12,0.019880,-0.013625,-0.006812,0.006812,-0.013625,0.006812,0.013625,-0.013625,-0.006812,0.006812,0.013625,0.006812,0.006812,-0.013625,-0.013625,0.006812,0.013625
2023-04-13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-04-14,-0.029819,0.022897,0.011448,-0.011448,0.022897,-0.011448,-0.022897,0.022897,0.011448,-0.011448,-0.022897,-0.011448,-0.011448,0.011448,0.011448,-0.011448,-0.022897
2023-04-15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-04-16,0.015366,-0.008714,-0.004357,0.004357,-0.008714,0.004357,0.008714,-0.008714,-0.004357,0.004357,0.008714,0.004357,0.004357,-0.004357,-0.004357,0.004357,0.008714
2023-04-17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-04-18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-04-19,-0.020925,0.020925,0.010463,-0.010463,0.020925,-0.010463,-0.020925,0.020925,0.010463,-0.010463,-0.020925,-0.010463,-0.010463,0.010463,0.010463,-0.010463,-0.020925
2023-04-20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-04-21,0.011190,-0.011190,-0.005595,0.005595,-0.011190,0.005595,0.011190,-0.011190,-0.005595,0.005595,0.011190,0.005595,0.005595,-0.005595,-0.005595,0.005595,0.011190
2023-04-22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2023-04-23,-0.012752,0.012752,0.006376,-0.006376,0.006376,-0.012752,-0.012752,0.012752,-0.006376,-0.006376,-0.006376,-0.006376,-0.006376,0.012752,0.006376,-0.006376,-0.006376
2023-04-24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
