date,ROSE,ANKR,VET,NEAR,ETH,EOS,BAKE,GRT,REEF,INJ,FIL,MATIC,BCH,IOST,CHR,EGLD,HBAR,ZIL,ALGO,DENT,DASH,ALICE,IOTA,LINK,XTZ,LRC,ONE,SXP,KAVA,AXS,ADA,SOL,ONT,ETC,MANA,SNX,ZEC,CFX,YFI,WAVES,LTC,CHZ,XLM,COTI,DOT,OMG,SUSHI,FTM,BNB,UNI,STX,RUNE,THETA,HOT,1INCH,FET,KSM,SLP,CRV,IOTX,BTC,AVAX,ENJ,CAKE,XRP,TRX,ATOM,AAVE,DOGE,NEO,SAND,QTUM
8/29/2021,0.065414788,0.016640766,0.009801498,0.037841871,0.002846127,0.021903299,0.06778427,0.007985571,0.088057166,0.014760992,0.017513917,0.013240567,0.011179414,0.019726578,0.508385179,0.005118944,0.007000414,0.013797048,0.007145128,0.06317448,0.012973925,0.605992746,0.004411568,0.007529906,0.031491596,0.372353223,0.010449036,0.061363979,0.088907974,0.035356731,0.00850262,0.014306798,0.01786731,0.010245476,0.05366096,0.013462357,0.011062781,0.0181828,0.008644237,0.003977375,0.008315274,0.039499296,0.003504086,0.1276911,0.005847001,0.057359665,0.017393904,0.044078151,0.005942497,0.002983753,0.003819671,0.017358153,0.012370549,0.017576003,0.03252153,0.065175636,0.027524259,0.179285682,0.024292542,0.030376279,0.001726806,0.030606668,0.036857262,0.008152305,0.006725052,0.00937057,0.014020413,0.00629363,0.005804831,0.008338354,0.436448782,0.022778595
8/30/2021,0.10706931,0.017759676,0.01416487,0.02536091,0.005349578,0.016021247,0.123587731,0.008816638,0.071156211,0.050992026,0.013892794,0.023548659,0.004478975,0.024793429,0.393547937,0.032970221,0.006725065,0.017551002,0.010106332,0.063405941,0.013354993,0.675270892,0.006428094,0.010145858,0.030513652,0.146110529,0.064317217,0.080855858,0.187036461,0.03396172,0.007707621,0.036460347,0.022042929,0.01336185,0.069290864,0.011822233,0.011768954,0.02500766,0.009636292,0.030157134,0.007185298,0.069571656,0.004420453,0.138129976,0.014479025,0.039930698,0.02630155,0.378738847,0.0074637,0.004719219,0.003103394,0.022332848,0.010520342,0.013766037,0.039322806,0.08975998,0.040819483,0.220427129,0.059430766,0.036708341,0.002180976,0.041880983,0.055897393,0.017094906,0.007988131,0.008550628,0.020854212,0.00881769,0.007832612,0.008452391,0.455952803,0.013738226
8/31/2021,0.299569094,0.018005827,0.019727028,0.019798501,0.00716636,0.022763347,0.06833447,0.009323516,0.071431096,0.027278777,0.030844657,0.027669944,0.004550246,0.0297179,0.168142443,0.018053312,0.016452574,0.015335,0.01837895,0.075895881,0.009533526,0.477478769,0.006344121,0.016856489,0.015688955,0.065072401,0.099589635,0.0807801,0.072251343,0.033262642,0.007865122,0.060937444,0.026921681,0.015197064,0.02663478,0.01095669,0.012795207,0.021927115,0.018502238,0.014670266,0.008256617,0.0337774,0.006402733,0.164721922,0.036445798,0.05079517,0.033341656,0.201413932,0.009535177,0.00797185,0.003459725,0.027699399,0.011774262,0.013987238,0.053984219,0.061545754,0.081350695,0.300474672,0.072638793,0.023721575,0.002588539,0.041160229,0.027606436,0.019303999,0.014914161,0.014988858,0.042441945,0.015713789,0.007542407,0.010801787,0.16683149,0.012804182
9/1/2021,0.059499563,0.016028019,0.031098546,0.013626951,0.006843465,0.022914963,0.096650963,0.009777625,0.139551231,0.048844734,0.025763133,0.039362777,0.0056972,0.017808204,0.157854598,0.021591524,0.010220241,0.016237902,0.01222321,0.090902141,0.011696041,0.404095497,0.019126511,0.017590893,0.008773042,0.047850781,0.025946894,0.065674719,0.061646987,0.028132023,0.006049591,0.028186969,0.022659396,0.023081079,0.02418939,0.012808707,0.013243033,0.01437786,0.028784262,0.011326129,0.010059212,0.035071249,0.00575006,0.13230335,0.023980693,0.05047227,0.042726875,0.212329471,0.008304161,0.008964469,0.006626004,0.028394799,0.012953051,0.014850412,0.069549159,0.08286804,0.053010268,0.348685887,0.038016958,0.024351734,0.00259921,0.045036849,0.018816408,0.019518942,0.009847365,0.015156109,0.024576024,0.017230135,0.007984793,0.013852281,0.24942048,0.016310394
9/2/2021,0.046390776,0.014063307,0.029951963,0.012996475,0.00445339,0.022990638,0.080132532,0.008563463,0.097372337,0.034297173,0.017815024,0.022214662,0.004184976,0.02539888,0.108443201,0.009881724,0.014769625,0.015656284,0.006720431,0.152673635,0.01051437,0.480848629,0.072583437,0.015657988,0.006066623,0.032049782,0.018290745,0.072559869,0.046013312,0.020497294,0.012538408,0.029831045,0.041824509,0.017590357,0.016897457,0.01446043,0.011223065,0.04379832,0.013370637,0.010292947,0.010251753,0.032107371,0.007060169,0.108639726,0.013314145,0.043818414,0.022972828,0.141942761,0.008163866,0.003973439,0.022256321,0.018418419,0.0115093,0.058767424,0.059188634,0.052985486,0.028405538,0.654287128,0.025899848,0.034071864,0.002917144,0.034768795,0.016540268,0.014973632,0.010802888,0.024484402,0.01145115,0.007950351,0.014421361,0.010969511,0.123289322,0.02326269
9/3/2021,0.051398821,0.020289506,0.019877358,0.054581185,0.005536067,0.036097726,0.087533353,0.007499743,0.075349966,0.015513104,0.016424502,0.018616811,0.009489943,0.059346319,0.117050636,0.007280167,0.012005005,0.028475238,0.017502996,0.146374458,0.011015241,0.297170929,0.032553394,0.015278681,0.007459012,0.031810485,0.018540918,0.096272688,0.03348807,0.028961725,0.006388072,0.039189582,0.033165295,0.02650831,0.047008334,0.010813721,0.025077121,0.035445534,0.025017726,0.007872643,0.029496261,0.040940096,0.006352078,0.07942682,0.013785388,0.051424574,0.019911194,0.123646617,0.007096892,0.012312797,0.006448733,0.016797561,0.012450593,0.046583485,0.078622123,0.038813889,0.023822483,0.543409533,0.026410156,0.02560646,0.003147892,0.054403262,0.014329452,0.0142241,0.011216907,0.023950237,0.01292577,0.009801562,0.009539959,0.015672791,0.089717218,0.023924879
9/4/2021,0.066102273,0.040205284,0.017142229,0.020117974,0.003113744,0.0373167,0.073179232,0.010299842,0.239572784,0.025672561,0.049977907,0.045493236,0.008621162,0.131919517,0.215547302,0.006086397,0.017099098,0.024371669,0.008085101,0.089569923,0.009672941,0.557449339,0.045418579,0.009525921,0.008566454,0.026751995,0.017693007,0.073082542,0.031905866,0.130141036,0.006092579,0.021671212,0.034143084,0.015838553,0.031066723,0.009988266,0.0151524,0.027030457,0.031086781,0.005862082,0.022009469,0.074683328,0.005595702,0.199177945,0.007631782,0.052234634,0.014823772,0.199208775,0.008028022,0.004196174,0.004601891,0.01769661,0.014322812,0.026736394,0.066482774,0.037791773,0.013427592,0.33601985,0.036336481,0.070697677,0.001842218,0.034129492,0.015761807,0.013373181,0.00773552,0.011937097,0.010112493,0.006800994,0.008919117,0.011832427,0.149564851,0.027934676
9/5/2021,0.241457474,0.054001894,0.013625827,0.016165947,0.003087399,0.044247225,0.062905608,0.016133549,0.089891244,0.044014049,0.080976802,0.042949233,0.007220435,0.109484574,0.107037008,0.005718547,0.012310925,0.024329605,0.013548525,0.079534593,0.012503862,0.278937773,0.024603559,0.012465563,0.008654515,0.032712937,0.021883786,0.080625891,0.023877363,0.06904215,0.005223363,0.015602169,0.047848922,0.021720512,0.018785786,0.012633501,0.023161376,0.018924132,0.022268549,0.011534492,0.014610471,0.035846079,0.00609604,0.067914241,0.009000982,0.12175953,0.032339867,0.153611424,0.005625029,0.003522032,0.003260893,0.013806606,0.018032338,0.039490075,0.079176965,0.042207827,0.012922261,0.259708324,0.064170894,0.086956543,0.002110414,0.02647331,0.016020481,0.012664995,0.00707772,0.013638015,0.01190629,0.013598672,0.009496304,0.027204447,0.081582725,0.057092935
9/6/2021,0.924922432,0.029117359,0.016644539,0.0203328,0.00337486,0.042349112,0.103036808,0.022944768,0.18348337,0.054118688,0.079795253,0.027904894,0.012240349,0.03982148,0.198037742,0.012253876,0.010599786,0.022707681,0.018498599,0.115923454,0.012213991,0.440778335,0.022919335,0.022896725,0.012527971,0.030197969,0.020427787,0.108017404,0.052202489,0.04411078,0.005873787,0.02674827,0.041216997,0.027957236,0.022256647,0.020373517,0.021186974,0.041540325,0.021530269,0.006541085,0.015256532,0.064792695,0.014135143,0.093230287,0.012073338,0.234412521,0.020020008,0.173628943,0.007282092,0.007438235,0.002853825,0.03903943,0.035018601,0.034006274,0.063520196,0.07305628,0.016547272,0.251164266,0.054622167,0.059551731,0.002567262,0.036387421,0.019879056,0.018343689,0.014958508,0.015133398,0.01560109,0.010928658,0.010137681,0.022558425,0.073388676,0.04369349
9/7/2021,0.883184585,0.047555997,0.046136326,0.119894405,0.01061264,0.09362451,0.239672294,0.040606161,0.22158229,0.037002837,0.143566127,0.086942885,0.020737317,0.070045717,0.398062194,0.023606266,0.038523932,0.052808678,0.033199,0.250251887,0.035425466,1.242631261,0.0324028,0.053069854,0.029470622,0.067722162,0.137781218,0.811532782,0.102632714,0.08724515,0.030128929,0.083405182,0.096565482,0.069319022,0.059290681,0.040318622,0.057490144,0.088779356,0.047023653,0.025827893,0.032833877,0.122646509,0.024646653,0.243461682,0.042017204,0.163699668,0.059601764,0.477564398,0.022858698,0.017294527,0.004866524,0.058445236,0.078317273,0.058137728,0.133612604,0.358658628,0.040618675,0.722171716,0.09441038,0.085758563,0.006807376,0.061696345,0.052907422,0.036185887,0.029118078,0.035112352,0.033226245,0.025581197,0.032761857,0.039159097,0.198906368,0.072782186
9/8/2021,0.450590183,0.022917612,0.026619752,0.16997267,0.006437855,0.045508833,0.140726715,0.016494822,0.133337516,0.032063153,0.089969253,0.040974938,0.0069099,0.197901496,0.24346424,0.020532434,0.022686808,0.027149754,0.0678762,0.156605145,0.022606675,0.629201078,0.025082966,0.030172491,0.012936319,0.055187939,0.124437941,0.404368018,0.057872962,0.068353415,0.016412218,0.051719374,0.051243798,0.036760046,0.031860389,0.017036197,0.038942953,0.024556183,0.021171557,0.019631892,0.021281105,0.065733032,0.01108677,0.146349517,0.022994238,0.104503226,0.029179809,0.255339447,0.01306947,0.008987692,0.004493368,0.025227704,0.038138503,0.033844186,0.072949323,0.247871581,0.023809568,0.326711237,0.048893579,0.042093212,0.003460906,0.033443592,0.025748318,0.029114679,0.016735853,0.031349481,0.016698067,0.018371252,0.015173552,0.018802213,0.134160354,0.040542359
9/9/2021,0.220961628,0.014627563,0.021209921,0.105199892,0.005431146,0.0331762,0.094392462,0.016824587,0.116429797,0.046173305,0.052562828,0.031650681,0.004873377,0.191694597,0.181529815,0.040899456,0.036826017,0.022400069,0.075919353,0.111188163,0.016050014,0.438675026,0.016503738,0.023114859,0.02960713,0.019895471,0.120727963,0.244703921,0.060160969,0.040374647,0.012911608,0.059751125,0.044324149,0.01548279,0.015871035,0.008687483,0.027958045,0.03348714,0.015425129,0.042208678,0.013594578,0.048788933,0.007415875,0.104798775,0.020326581,0.10500516,0.033011616,0.276982969,0.009859602,0.006538096,0.00533612,0.024047182,0.028007696,0.023471988,0.057824811,0.140014401,0.025650001,0.276344486,0.044561799,0.044250425,0.002684775,0.046805844,0.015237341,0.015747412,0.013118274,0.018628887,0.044757984,0.011545783,0.007464052,0.011941475,0.083596949,0.039157724
9/10/2021,0.167882403,0.013619683,0.01863019,0.06150078,0.005589612,0.032275819,0.083978214,0.015898295,0.145321359,0.028326984,0.048643059,0.03271232,0.004940756,0.104472374,0.341740905,0.038253056,0.015836531,0.048012869,0.055597056,0.10098928,0.019274623,0.289890506,0.02448096,0.02266482,0.08630417,0.018745851,0.10176565,0.206658756,0.052277711,0.030720635,0.010276454,0.031236751,0.051903059,0.013234555,0.015377822,0.009971066,0.021475251,0.020293573,0.01265562,0.013506638,0.011106917,0.054313895,0.010522325,0.238088427,0.028449077,0.096827838,0.024513721,0.136178205,0.010183269,0.005100861,0.005373272,0.019585196,0.022334858,0.019035251,0.043619695,0.099262839,0.041501054,0.250355264,0.068465026,0.020214956,0.002664725,0.074720904,0.014853062,0.016980419,0.020535408,0.022019149,0.061678782,0.012229952,0.008145852,0.015557454,0.063057788,0.035965274
9/11/2021,0.250637488,0.01473231,0.012221465,0.042359238,0.003539392,0.018066642,0.043483389,0.015464738,0.22484307,0.022676093,0.032615397,0.016069989,0.003136992,0.044679771,0.136369161,0.035475343,0.03340196,0.018506219,0.039207982,0.063602386,0.010603635,0.255193074,0.00859273,0.011096504,0.038158376,0.015961144,0.077067364,0.103157006,0.024444252,0.023570688,0.017789329,0.023902187,0.02431136,0.007496366,0.007413233,0.004597014,0.018248755,0.013851858,0.007499979,0.014226539,0.008356289,0.022306612,0.005053463,0.081986489,0.014371854,0.093205585,0.014176027,0.113221576,0.00603319,0.002992927,0.003153078,0.014892399,0.013625565,0.01141235,0.026350587,0.096399574,0.020534806,0.230152145,0.02637952,0.020113026,0.001623966,0.066695646,0.007896775,0.008928249,0.007277659,0.017991826,0.031718298,0.007541049,0.004415221,0.005842847,0.029908583,0.018789728
9/12/2021,0.154483327,0.010736749,0.013394009,0.038527781,0.003422635,0.026000828,0.049437304,0.011231926,0.079871045,0.049952635,0.036513008,0.016246341,0.003307953,0.04392028,0.158574981,0.053348534,0.026344869,0.017855919,0.039629372,0.074653102,0.009267114,0.197857363,0.007450378,0.0149029,0.031566432,0.074195452,0.071156165,0.097192107,0.027282946,0.020321067,0.014648921,0.012588778,0.02841305,0.007246988,0.00796858,0.005083721,0.015132614,0.011877043,0.007832618,0.008653689,0.008356467,0.023962948,0.004732097,0.139734588,0.026131913,0.118920565,0.026834268,0.076066072,0.006258518,0.004226717,0.00266224,0.01500251,0.015498368,0.014367719,0.033872936,0.07132068,0.036005935,0.191959567,0.026428942,0.020142346,0.001685594,0.073728649,0.008535568,0.008264314,0.006804086,0.063736434,0.039902249,0.008553215,0.006133259,0.008335583,0.055136963,0.018912257
9/13/2021,0.087553833,0.013739832,0.01518698,0.034158519,0.005421812,0.036321389,0.054363971,0.013275888,0.08604612,0.03467219,0.042191394,0.022087119,0.009101774,0.052725248,0.153344203,0.050499243,0.048735294,0.023084486,0.050138224,0.072341514,0.017243805,0.263102407,0.009560501,0.029702123,0.067908684,0.02658358,0.084737038,0.140279345,0.043203706,0.027630156,0.011846143,0.027328426,0.034829409,0.030962448,0.024705691,0.017324046,0.02602574,0.013813235,0.012840666,0.016542535,0.088672866,0.029448043,0.006829729,0.135553316,0.04886023,0.092403122,0.037829741,0.098149267,0.009860975,0.004753064,0.008478366,0.016669542,0.017530789,0.015354091,0.032692873,0.061896653,0.026514951,0.299510819,0.053534783,0.015972336,0.003451906,0.077734532,0.011093195,0.014733347,0.010916447,0.044941298,0.077447848,0.009979325,0.009121722,0.013752147,0.035287491,0.024860611
9/14/2021,0.068511831,0.010000362,0.009280935,0.030787705,0.003101076,0.021742633,0.041078027,0.008854173,0.060738998,0.028161334,0.021537494,0.019362326,0.003804085,0.051353151,0.073312278,0.034110045,0.038458932,0.013518345,0.022521608,0.050413445,0.00865967,0.174413294,0.0129727,0.021045711,0.039242945,0.020312408,0.045191256,0.099710239,0.020284606,0.018580516,0.006652435,0.027136706,0.024567176,0.00728053,0.013142682,0.029019564,0.012298196,0.007875616,0.01358242,0.006252341,0.016142113,0.037916368,0.004439553,0.067851483,0.022469055,0.067382216,0.039417871,0.109426763,0.005881262,0.006348301,0.005038866,0.013598974,0.011830039,0.010594804,0.04531575,0.063283372,0.015820296,0.207891185,0.098577597,0.017032779,0.002336257,0.038435455,0.006364814,0.009213318,0.005807287,0.047713652,0.037662597,0.021036947,0.004515867,0.012876147,0.026240506,0.010498325
9/15/2021,0.070718568,0.014124356,0.010769701,0.025502442,0.003530062,0.023215888,0.083630429,0.007891401,0.049765444,0.020581082,0.035390134,0.015722217,0.003289248,0.058716399,0.113034975,0.020904532,0.049946922,0.015500423,0.013256297,0.054551252,0.008268212,0.224653438,0.010938661,0.021641374,0.028801146,0.028724569,0.037413086,0.131751791,0.020503238,0.015702536,0.008581446,0.020779085,0.022834787,0.008971906,0.007911133,0.027032714,0.013713696,0.010506771,0.022022184,0.005814034,0.010914345,0.022892222,0.004945484,0.076375874,0.011932721,0.046374401,0.058883528,0.148522547,0.007567151,0.00684982,0.0016978,0.017492107,0.017990118,0.010974265,0.06614922,0.048755835,0.010197434,0.701737223,0.106059934,0.031767263,0.002267912,0.028883254,0.008768966,0.01847224,0.00610689,0.029425378,0.020209477,0.020129,0.004677582,0.006769288,0.027011299,0.012435988
9/16/2021,0.14605827,0.012643986,0.01053529,0.019908368,0.004001161,0.024025043,0.050329541,0.009805743,0.086093394,0.028477397,0.043390232,0.027955536,0.004097872,0.03669491,0.118964004,0.022516879,0.05365236,0.021950136,0.028287672,0.06915723,0.015231619,0.414668939,0.007809729,0.021957747,0.02082386,0.025341319,0.040814265,0.180096912,0.026710977,0.02210767,0.006187374,0.016385105,0.022830994,0.010318852,0.012380735,0.025138975,0.026039404,0.016531662,0.015104438,0.014449586,0.014252388,0.033651357,0.005321785,0.193435477,0.013254778,0.043517816,0.082527717,0.096794138,0.00673803,0.007048122,0.002996437,0.033277249,0.010912817,0.012989566,0.10766189,0.074509063,0.01367129,0.434189202,0.116194706,0.029064313,0.002162539,0.063728596,0.008678298,0.015231099,0.006571999,0.028091713,0.029793959,0.018592478,0.005823675,0.008662965,0.043317191,0.014278415
9/17/2021,0.075825377,0.011515004,0.008437929,0.015735036,0.003449546,0.051888097,0.03923701,0.007427049,0.050595362,0.017554314,0.02840035,0.019520655,0.004290254,0.028276279,0.159133037,0.017824256,0.029220703,0.021970894,0.017872026,0.05183259,0.008325474,0.465893439,0.023854248,0.016205855,0.018814681,0.019055407,0.032053783,0.090787795,0.123703025,0.015061057,0.004088025,0.024791084,0.021121888,0.00843982,0.00852089,0.025026063,0.013259033,0.027288275,0.011834586,0.004730997,0.008603969,0.02321814,0.004177754,0.253833173,0.01429568,0.035698665,0.10198358,0.070636757,0.005539351,0.005855196,0.002372509,0.017276985,0.010370355,0.011337162,0.052127093,0.095210311,0.009304562,0.279186397,0.09309572,0.023605231,0.001833283,0.045937265,0.007417037,0.01091649,0.006429568,0.03915609,0.028592617,0.01253617,0.011995806,0.006809622,0.032405893,0.020163422
9/18/2021,0.063707189,0.006192613,0.006741687,0.022732585,0.002705677,0.032900216,0.034319659,0.005045556,0.035800237,0.012619854,0.022861083,0.015237995,0.002898878,0.018569255,0.075272558,0.011556926,0.020669136,0.008602343,0.014753203,0.044387887,0.006843964,0.158301781,0.010333026,0.010141582,0.017916147,0.012484499,0.046525055,0.080369042,0.084466994,0.011579158,0.003618906,0.025765914,0.019191347,0.00660343,0.00440828,0.014622962,0.014103389,0.792383057,0.007800684,0.003132645,0.005592414,0.01634677,0.00322099,0.308221574,0.009632674,0.035457168,0.058032045,0.07192656,0.004780383,0.002596946,0.001239091,0.016047396,0.008427102,0.017933976,0.043214344,0.17551292,0.008464245,0.29603997,0.054705,0.014337908,0.001642579,0.049998518,0.006437841,0.011904075,0.004211321,0.013384803,0.035740807,0.007959421,0.004063182,0.006409737,0.017927868,0.011552709
9/19/2021,0.037739837,0.006331566,0.006429159,0.038396136,0.00267934,0.026311138,0.026050973,0.004200055,0.047309817,0.017362915,0.015047436,0.009993513,0.004357148,0.016664278,0.056077215,0.011301387,0.013403715,0.007399055,0.014524762,0.031356144,0.006954651,0.128586467,0.006561616,0.008733179,0.019716704,0.019660205,0.025178585,0.077880136,0.088276871,0.011477746,0.004037435,0.017426062,0.020201735,0.005846327,0.004595713,0.013614073,0.011702364,0.618980042,0.008084506,0.005644295,0.005508179,0.014589443,0.002812079,0.127196904,0.007679555,0.137735397,0.02677833,0.083120096,0.004822195,0.002127289,0.001585803,0.014240238,0.008927669,0.011891338,0.032298892,0.174080142,0.006273652,0.253779706,0.051581336,0.015564325,0.00159377,0.04425542,0.006045874,0.016023352,0.004592413,0.012919319,0.033962954,0.006874879,0.003741688,0.005365075,0.015924803,0.008731971
9/20/2021,0.134678347,0.017969748,0.027321166,0.081286592,0.008122584,0.057779164,0.079139161,0.01322427,0.1326498,0.048483238,0.058676786,0.035326942,0.009911031,0.059705266,0.186712289,0.043251627,0.03729247,0.024443958,0.027566573,0.113141613,0.0203891,0.425781458,0.014297139,0.028551629,0.036062719,0.032567724,0.070368072,0.211767316,0.15216282,0.03736225,0.014618634,0.036275282,0.047440364,0.02068887,0.020645923,0.023147943,0.033783662,0.213151692,0.020147756,0.010220588,0.020015101,0.048137163,0.009281489,0.264217656,0.029222317,0.279334681,0.047036702,0.174533829,0.012611123,0.006824062,0.005022193,0.037568118,0.033808733,0.027717048,0.068201778,0.283668304,0.019725574,0.532134158,0.103226802,0.024961573,0.004289255,0.075932091,0.02130469,0.033299753,0.018547117,0.035393711,0.071983444,0.017474862,0.014497764,0.013383032,0.052232579,0.0300099
9/21/2021,0.114845491,0.014651747,0.022166135,0.055622916,0.008780059,0.047161159,0.071292565,0.009595424,0.073686672,0.035780342,0.050730842,0.034354574,0.010690867,0.056089339,0.141892181,0.053028984,0.038707264,0.021058999,0.018363793,0.114125034,0.018996586,0.292231822,0.01302397,0.026669545,0.028021152,0.025324854,0.076829028,0.144943682,0.144463093,0.035832872,0.014902036,0.035185159,0.043812951,0.017203921,0.020181244,0.015482565,0.024903568,0.132838839,0.016146775,0.01197486,0.015707693,0.047027981,0.006796101,0.254492134,0.025759344,0.334911778,0.046669158,0.15181175,0.010662327,0.007677017,0.009624508,0.028720854,0.035276249,0.024250486,0.066589415,0.1822893,0.017410301,0.46953824,0.0823689,0.023986088,0.00466754,0.075672273,0.018407295,0.026187862,0.014253604,0.025719394,0.061498797,0.014040876,0.011635875,0.01296454,0.063813591,0.02678194
9/22/2021,0.072794049,0.009150578,0.016057647,0.030785408,0.005536346,0.025282586,0.046896308,0.007543618,0.046440377,0.025367537,0.02914923,0.022564986,0.005699212,0.041542003,0.167414997,0.032244753,0.025010589,0.011630972,0.014236797,0.054272746,0.009123117,0.286998721,0.011961128,0.016289263,0.015647734,0.016489727,0.052942757,0.094418436,0.177717403,0.06517396,0.00784485,0.023181386,0.029779264,0.010554175,0.010228857,0.010020308,0.013628157,0.081310547,0.009799076,0.008698354,0.011920484,0.041935353,0.004742767,0.311386427,0.016401346,0.170025986,0.03039162,0.10994482,0.006749075,0.005197891,0.004234668,0.020723814,0.018340944,0.018754873,0.052370806,0.053153013,0.01376129,0.329110841,0.040349257,0.013819681,0.003027609,0.052381786,0.009600426,0.015536345,0.012347356,0.014889542,0.037582958,0.012123858,0.010937321,0.008852735,0.039629761,0.018320626
9/23/2021,0.081467093,0.022505596,0.01401862,0.037328411,0.003840366,0.01913837,0.050329234,0.006488044,0.053854838,0.026863573,0.027827354,0.013755563,0.003959163,0.0457739,0.069414771,0.027125097,0.02019369,0.014183808,0.016709131,0.052415675,0.014902268,0.241640256,0.007388546,0.014517483,0.028162112,0.012093913,0.059971865,0.075000886,0.123448192,0.04106408,0.005733745,0.017182381,0.027972129,0.008042689,0.009509711,0.010579882,0.012010707,0.071481605,0.007034837,0.007706146,0.008210185,0.035079735,0.004723853,0.635173755,0.012456112,0.119171184,0.033308909,0.090455873,0.00631331,0.003144694,0.004625748,0.0225516,0.016122006,0.016347869,0.054649414,0.068776024,0.008643791,1.613591738,0.054334657,0.014883178,0.002535078,0.05122625,0.008395105,0.010905947,0.008718248,0.011995169,0.038560002,0.007383385,0.006064791,0.006918543,0.048411935,0.012778552
9/24/2021,0.115559657,0.013450313,0.019836877,0.062132928,0.007759195,0.03451732,0.058807973,0.014549058,0.082430468,0.032468612,0.094600529,0.022185549,0.008560935,0.053652238,0.11570917,0.030774068,0.028271984,0.01592843,0.019144039,0.076418182,0.021254792,0.280299563,0.01013597,0.022641802,0.045594235,0.023827606,0.074268625,0.126738051,0.209413466,0.057030851,0.011513583,0.022353873,0.040792782,0.017852303,0.017357965,0.012517134,0.030930165,0.101311177,0.01375274,0.024963503,0.018257391,0.036551642,0.005544448,0.849021288,0.027037212,0.136315605,0.043122608,0.111707241,0.010996862,0.006296158,0.00447773,0.035600956,0.023376118,0.020141687,0.062578605,0.131962939,0.017216311,1.216958244,0.079106176,0.01896018,0.004440393,0.051065076,0.012659077,0.022042924,0.012762554,0.017289,0.043299336,0.013877175,0.010973365,0.01059698,0.049973406,0.02635125
9/25/2021,0.084322674,0.010157144,0.010717632,0.028053444,0.004115687,0.018075584,0.027208559,0.007149817,0.038182842,0.018118269,0.058016078,0.010974007,0.005231372,0.021808628,0.067769998,0.015128497,0.012742561,0.012239337,0.009785418,0.104522591,0.011461919,0.124760353,0.005751333,0.014556428,0.034865452,0.013047654,0.116658939,0.080791252,0.143419107,0.01670501,0.010411463,0.011014751,0.022249744,0.010494649,0.007021207,0.006563839,0.017505531,0.083567786,0.009683774,0.005289356,0.009353595,0.024092817,0.003787883,0.812962573,0.013201057,0.066047859,0.025367081,0.119649765,0.005935742,0.003705225,0.001802956,0.014455997,0.013651714,0.01096598,0.032655544,0.094127713,0.006087812,0.329719773,0.031539905,0.139893339,0.001767622,0.022825874,0.00965174,0.008642842,0.007371862,0.012298504,0.021729246,0.006267349,0.004905885,0.006068107,0.030381212,0.010317088
9/26/2021,0.128557385,0.009523647,0.011607961,0.033407913,0.005728916,0.031448979,0.056379396,0.010250986,0.055215804,0.077429113,0.124060862,0.016812793,0.008481313,0.024530915,0.175002592,0.018113783,0.013454944,0.013021538,0.011867173,0.067988826,0.012657533,0.245896134,0.008736604,0.025994383,0.026300951,0.024182629,0.085521331,0.087048145,0.152272507,0.020063286,0.007145767,0.014364239,0.029802693,0.011924609,0.028319797,0.011650286,0.027121597,0.073786568,0.01417033,0.004371793,0.012189461,0.024476548,0.003870645,0.470238859,0.017722818,0.085138411,0.084985632,0.087533146,0.009661491,0.022342735,0.002557511,0.017837915,0.019372374,0.013849311,0.091748855,0.066194333,0.008445517,0.431325991,0.066190128,0.191850436,0.002575342,0.028813646,0.013575257,0.022614879,0.007993223,0.019204858,0.026552447,0.014516494,0.005737766,0.008606396,0.035560721,0.017765143
9/27/2021,0.092213966,0.007335669,0.009900804,0.020168204,0.004520511,0.02149866,0.112256348,0.009703281,0.044110205,0.056807633,0.082930316,0.012425193,0.005791189,0.021816896,0.103957917,0.012463787,0.011975265,0.011150479,0.013690996,0.05783352,0.011396137,0.198169507,0.006120331,0.013058082,0.017207824,0.016426612,0.057085851,0.073115255,0.142317591,0.017856586,0.004860952,0.01827326,0.030166596,0.00912242,0.016091724,0.009855816,0.015906217,0.159863285,0.012282988,0.007236701,0.00716951,0.020477178,0.003131246,0.5948891,0.011142014,0.080222968,0.064797532,0.11194437,0.006408141,0.017847199,0.001954403,0.018434885,0.013926924,0.011675288,0.092313281,0.066519679,0.009556184,0.547003715,0.090464255,0.041694331,0.002174732,0.028104187,0.009344055,0.01769931,0.007764458,0.016674134,0.016119029,0.009803329,0.003482105,0.005625635,0.024541933,0.012931334
9/28/2021,0.089687948,0.008790632,0.011112231,0.019958012,0.004465206,0.02032595,0.071983453,0.006638553,0.030049116,0.031057319,0.052792859,0.010756915,0.005653455,0.025757313,0.064391588,0.016213822,0.010594269,0.01349461,0.011064492,0.161097708,0.013141892,0.33677301,0.006656821,0.014295411,0.018397412,0.013396031,0.045355287,0.060318893,0.137166655,0.039240352,0.004868923,0.013370658,0.02847701,0.015267317,0.019862506,0.007023682,0.015018694,0.082213,0.011794047,0.014394574,0.008545224,0.01888496,0.003889525,0.56236087,0.009796157,0.132593452,0.041661183,0.123383474,0.006033013,0.017156131,0.004850564,0.016396605,0.01292525,0.009532746,0.048770167,0.145564778,0.015040072,0.359492522,0.055083981,0.027274894,0.0023406,0.022841183,0.008046211,0.010795563,0.006884236,0.019130571,0.017218497,0.008088893,0.003693107,0.005504405,0.02647835,0.012671889
